# ALMA, Llano de Chajnantor, alt. 5040m
# First column frequency in GHz.
# Following column(s) transmissions(s)
# First row PWVs
F 0.1 0.25 0.5 1.0 1.5 2.0
118.00000  0.11658  0.11640  0.11611  0.11552  0.11494  0.11436
118.10000  0.07560  0.07549  0.07530  0.07492  0.07454  0.07417
118.20000  0.04287  0.04280  0.04270  0.04248  0.04227  0.04205
118.30000  0.01998  0.01995  0.01990  0.01980  0.01970  0.01960
118.40000  0.00690  0.00689  0.00687  0.00684  0.00680  0.00677
118.50000  0.00145  0.00145  0.00145  0.00144  0.00143  0.00143
118.60000  0.00012  0.00012  0.00012  0.00012  0.00012  0.00012
118.70000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000
118.80000  0.00000  0.00000  0.00000  0.00000  0.00000  0.00000
118.90000  0.00012  0.00012  0.00012  0.00012  0.00012  0.00012
119.00000  0.00143  0.00142  0.00142  0.00141  0.00141  0.00140
119.10000  0.00681  0.00680  0.00678  0.00674  0.00671  0.00667
119.20000  0.01973  0.01970  0.01965  0.01955  0.01945  0.01935
119.30000  0.04234  0.04227  0.04216  0.04195  0.04173  0.04151
119.40000  0.07483  0.07472  0.07452  0.07414  0.07375  0.07337
119.50000  0.11553  0.11535  0.11505  0.11445  0.11385  0.11326
119.60000  0.16205  0.16180  0.16137  0.16053  0.15969  0.15885
119.70000  0.21188  0.21155  0.21099  0.20989  0.20878  0.20769
119.80000  0.26283  0.26242  0.26173  0.26035  0.25898  0.25762
119.90000  0.31320  0.31271  0.31188  0.31024  0.30861  0.30698
120.00000  0.36184  0.36126  0.36031  0.35840  0.35651  0.35463
120.10000  0.40794  0.40729  0.40621  0.40407  0.40193  0.39980
120.20000  0.45110  0.45038  0.44919  0.44681  0.44444  0.44209
120.30000  0.49114  0.49036  0.48906  0.48646  0.48388  0.48131
120.40000  0.52804  0.52720  0.52580  0.52301  0.52023  0.51746
120.50000  0.56191  0.56102  0.55952  0.55655  0.55358  0.55064
120.60000  0.59290  0.59196  0.59038  0.58723  0.58411  0.58099
120.70000  0.62121  0.62022  0.61856  0.61527  0.61198  0.60872
120.80000  0.64705  0.64601  0.64429  0.64085  0.63742  0.63402
120.90000  0.67063  0.66955  0.66776  0.66419  0.66064  0.65711
121.00000  0.69215  0.69104  0.68919  0.68550  0.68183  0.67818
121.10000  0.71181  0.71067  0.70876  0.70496  0.70118  0.69742
121.20000  0.72978  0.72860  0.72665  0.72275  0.71887  0.71501
121.30000  0.74623  0.74502  0.74302  0.73903  0.73506  0.73110
121.40000  0.76130  0.76007  0.75803  0.75395  0.74989  0.74585
121.50000  0.77514  0.77388  0.77179  0.76764  0.76350  0.75938
121.60000  0.78785  0.78657  0.78445  0.78021  0.77600  0.77181
121.70000  0.79954  0.79825  0.79609  0.79179  0.78751  0.78325
121.80000  0.81032  0.80901  0.80682  0.80245  0.79811  0.79378
121.90000  0.82027  0.81894  0.81672  0.81229  0.80789  0.80351
122.00000  0.82946  0.82810  0.82586  0.82137  0.81691  0.81248
122.10000  0.83797  0.83660  0.83433  0.82979  0.82528  0.82079
122.20000  0.84587  0.84448  0.84218  0.83760  0.83303  0.82850
122.30000  0.85319  0.85179  0.84947  0.84484  0.84023  0.83565
122.40000  0.86000  0.85859  0.85624  0.85157  0.84691  0.84229
122.50000  0.86634  0.86491  0.86254  0.85783  0.85313  0.84846
122.60000  0.87224  0.87080  0.86841  0.86365  0.85892  0.85421
122.70000  0.87773  0.87629  0.87388  0.86908  0.86431  0.85957
122.80000  0.88287  0.88141  0.87898  0.87415  0.86934  0.86456
122.90000  0.88765  0.88618  0.88374  0.87888  0.87403  0.86922
123.00000  0.89210  0.89063  0.88817  0.88327  0.87840  0.87355
123.10000  0.89622  0.89473  0.89226  0.88733  0.88243  0.87755
123.20000  0.89994  0.89844  0.89595  0.89099  0.88606  0.88115
123.30000  0.90286  0.90136  0.89886  0.89388  0.88892  0.88399
123.40000  0.90628  0.90477  0.90226  0.89725  0.89226  0.88730
123.50000  0.91013  0.90860  0.90608  0.90104  0.89602  0.89103
123.60000  0.91313  0.91160  0.90906  0.90399  0.89895  0.89394
123.70000  0.91563  0.91410  0.91154  0.90645  0.90139  0.89636
123.80000  0.91749  0.91595  0.91338  0.90828  0.90320  0.89814
123.90000  0.91806  0.91652  0.91395  0.90883  0.90374  0.89867
124.00000  0.91461  0.91307  0.91050  0.90539  0.90031  0.89525
124.10000  0.89743  0.89592  0.89340  0.88837  0.88338  0.87841
124.20000  0.92144  0.91988  0.91729  0.91213  0.90699  0.90188
